epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
,146,,,,0.23312035202980042
,147,,,,0.24627462029457092
,148,,,,0.3027951717376709
,149,,,,0.4020533561706543
,150,,,,0.3057630956172943
,151,,,,0.3003352880477905
,152,,,,0.3811054527759552
,153,,,,0.3662149906158447
,154,,,,0.4199899435043335
,155,,,,0.4510123133659363
,156,,,,0.37897810339927673
,157,,,,0.32590556144714355
,158,,,,0.3767573833465576
,159,,,,0.3591981828212738
,160,,,,0.4777313470840454
,161,,,,0.2996681034564972
,162,,,,0.41602814197540283
,163,,,,0.4193805754184723
,164,,,,0.2959398627281189
,165,,,,0.5940034985542297
,166,,,,0.3977946639060974
,167,,,,0.41730067133903503
,168,,,,0.3645976781845093
,169,,,,0.2855474650859833
,170,,,,0.3445180356502533
,171,,,,0.39137938618659973
,172,,,,0.3722243010997772
,173,,,,0.27526232600212097
,174,,,,0.193182110786438
,175,,,,0.21122139692306519
,176,,,,0.2983626127243042
,177,,,,0.38011473417282104
,178,,,,0.4905184507369995
,179,,,,0.3400782644748688
,180,,,,0.25453615188598633
,181,,,,0.4021080732345581
,182,,,,0.5144645571708679
,183,,,,0.1399110108613968
0,577,,,0.36052170395851135,
0,577,0.5178519487380981,,,
1,599,,0.31458282470703125,,
1,649,,0.23587730526924133,,
1,699,,0.2132629007101059,,
1,749,,0.269644558429718,,
1,799,,0.16255530714988708,,
1,849,,0.39446139335632324,,
1,899,,0.2555609941482544,,
1,949,,0.22251282632350922,,
1,999,,0.2960139513015747,,
1,1049,,0.20409642159938812,,
1,1099,,0.39025408029556274,,
1,1149,,0.2389025092124939,,
,184,,,,0.2621966600418091
,185,,,,0.38095054030418396
,186,,,,0.34541696310043335
,187,,,,0.3105706572532654
,188,,,,0.36911264061927795
,189,,,,0.2072180062532425
,190,,,,0.4129938781261444
,191,,,,0.38211703300476074
,192,,,,0.2440940886735916
,193,,,,0.3749845623970032
,194,,,,0.16707634925842285
,195,,,,0.23371116816997528
,196,,,,0.39495429396629333
,197,,,,0.2510731816291809
,198,,,,0.26600882411003113
,199,,,,0.21679998934268951
,200,,,,0.43454399704933167
,201,,,,0.27201879024505615
,202,,,,0.12261445820331573
,203,,,,0.2808811366558075
,204,,,,0.5231934785842896
,205,,,,0.3728236258029938
,206,,,,0.4034748077392578
,207,,,,0.4665566384792328
,208,,,,0.0857165977358818
,209,,,,0.2792433500289917
,210,,,,0.2015390545129776
,211,,,,0.18020804226398468
,212,,,,0.2609826922416687
,213,,,,0.20516520738601685
,214,,,,0.338797390460968
,215,,,,0.40171271562576294
,216,,,,0.17475180327892303
,217,,,,0.3625793755054474
,218,,,,0.19729271531105042
,219,,,,0.28108587861061096
,220,,,,0.1466350108385086
,221,,,,0.506157636642456
,222,,,,0.5030578374862671
,223,,,,0.1117904931306839
,224,,,,0.21446393430233002
,225,,,,0.1870182454586029
,226,,,,0.3202843964099884
,227,,,,0.1793958991765976
,228,,,,0.35421210527420044
,229,,,,0.5637246370315552
,230,,,,0.29461869597435
,231,,,,0.36588534712791443
,232,,,,0.4118043780326843
,233,,,,0.45261046290397644
,234,,,,0.3533563017845154
,235,,,,0.31930825114250183
,236,,,,0.24930614233016968
,237,,,,0.7618266940116882
,238,,,,0.21533812582492828
,239,,,,0.2326505482196808
,240,,,,0.16486702859401703
,241,,,,0.2227625697851181
,242,,,,0.19004367291927338
,243,,,,0.21185830235481262
,244,,,,0.33108556270599365
,245,,,,0.3305806517601013
,246,,,,0.4658348560333252
,247,,,,0.7899524569511414
,248,,,,0.3706999719142914
,249,,,,0.4323972463607788
,250,,,,0.5827507972717285
,251,,,,0.28510966897010803
,252,,,,0.1292545050382614
,253,,,,0.29458022117614746
,254,,,,0.21648141741752625
,255,,,,0.19996890425682068
,256,,,,0.4590650200843811
,257,,,,0.3479549288749695
,258,,,,0.35837680101394653
,259,,,,0.5236098170280457
,260,,,,0.33636441826820374
,261,,,,0.7282161712646484
,262,,,,0.24750091135501862
,263,,,,0.45788899064064026
,264,,,,0.22336545586585999
,265,,,,0.258791446685791
,266,,,,0.30818334221839905
,267,,,,0.24586500227451324
,268,,,,0.41856300830841064
,269,,,,0.276226669549942
,270,,,,0.2503294050693512
,271,,,,0.3482263684272766
,272,,,,0.386064738035202
,273,,,,0.4213378429412842
,274,,,,0.2975108027458191
,275,,,,0.22847512364387512
,276,,,,0.3654562532901764
,277,,,,0.3635466396808624
,278,,,,0.42754480242729187
,279,,,,0.6248299479484558
,280,,,,0.18339557945728302
,281,,,,0.4988058805465698
,282,,,,0.36531710624694824
,283,,,,0.5906352996826172
,284,,,,0.4508008658885956
,285,,,,0.39156216382980347
,286,,,,0.2908945679664612
,287,,,,0.24338291585445404
,288,,,,0.391433984041214
,289,,,,0.3431357145309448
,290,,,,0.638975977897644
,291,,,,0.3781214952468872
,292,,,,0.41065794229507446
,293,,,,0.2533790171146393
,294,,,,0.37284961342811584
,295,,,,0.36420226097106934
,296,,,,0.4487873315811157
,297,,,,0.40183907747268677
,298,,,,0.23949989676475525
,299,,,,0.2598603069782257
,300,,,,0.2189844399690628
,301,,,,0.47072428464889526
,302,,,,0.7512778639793396
,303,,,,0.3257908225059509
,304,,,,0.5262888073921204
,305,,,,0.2829948663711548
,306,,,,0.3248530328273773
,307,,,,0.36507922410964966
,308,,,,0.4803757965564728
,309,,,,0.2932761311531067
,310,,,,0.41114941239356995
,311,,,,0.4112582802772522
,312,,,,0.5793673396110535
,313,,,,0.34486597776412964
,314,,,,0.22611366212368011
,315,,,,0.31718769669532776
,316,,,,0.2425585687160492
,317,,,,0.32539835572242737
,318,,,,0.3108240067958832
,319,,,,0.08301200717687607
,320,,,,0.3427236080169678
,321,,,,0.25758710503578186
,322,,,,0.2781272232532501
,323,,,,0.2436327189207077
,324,,,,0.3274153172969818
,325,,,,0.14967915415763855
,326,,,,0.3014313280582428
,327,,,,0.23375163972377777
,328,,,,0.41444531083106995
,329,,,,0.3400900661945343
,330,,,,0.16897831857204437
,331,,,,0.18056602776050568
,332,,,,0.3062766492366791
,333,,,,0.42366665601730347
,334,,,,0.3124465048313141
,335,,,,0.4300907850265503
,336,,,,0.3496280610561371
,337,,,,0.37118688225746155
,338,,,,0.3747295141220093
,339,,,,0.34948036074638367
,340,,,,0.33576691150665283
,341,,,,0.22372208535671234
,342,,,,0.39331552386283875
,343,,,,0.4531523585319519
,344,,,,0.3719986081123352
,345,,,,0.2687152028083801
,346,,,,0.5557013750076294
,347,,,,0.458636075258255
,348,,,,0.1999785453081131
,349,,,,0.5266192555427551
,350,,,,0.3795606195926666
,351,,,,0.3754374086856842
,352,,,,0.32963037490844727
,353,,,,0.30194389820098877
,354,,,,0.36787351965904236
,355,,,,0.2545442283153534
,356,,,,0.3584749400615692
,357,,,,0.3138386309146881
,358,,,,0.20714063942432404
,359,,,,0.18496637046337128
,360,,,,0.3513337969779968
,361,,,,0.3090516924858093
,362,,,,0.6170910000801086
,363,,,,0.2950108051300049
,364,,,,0.22313916683197021
,365,,,,0.3038857877254486
,366,,,,0.6622410416603088
,367,,,,0.15015028417110443
1,1155,,,0.3389216959476471,
1,1155,0.2357800453901291,,,
2,1199,,0.07435864210128784,,
2,1249,,0.15118800103664398,,
2,1299,,0.08023662865161896,,
2,1349,,0.09917783737182617,,
2,1399,,0.16266240179538727,,
2,1449,,0.08870384842157364,,
2,1499,,0.07733476161956787,,
2,1549,,0.2608529329299927,,
2,1599,,0.07282764464616776,,
2,1649,,0.08645313233137131,,
2,1699,,0.041305240243673325,,
,368,,,,0.17489589750766754
,369,,,,0.5555553436279297
,370,,,,0.5273947715759277
,371,,,,0.2335495948791504
,372,,,,0.36277514696121216
,373,,,,0.376897394657135
,374,,,,0.49371835589408875
,375,,,,0.4932735860347748
,376,,,,0.2871372103691101
,377,,,,0.5053013563156128
,378,,,,0.13923661410808563
,379,,,,0.3239090144634247
,380,,,,0.45504453778266907
,381,,,,0.3041878342628479
,382,,,,0.30815860629081726
,383,,,,0.22925128042697906
,384,,,,0.5156400203704834
,385,,,,0.2507151663303375
,386,,,,0.15422391891479492
,387,,,,0.17911207675933838
,388,,,,0.47312062978744507
,389,,,,0.4009343087673187
,390,,,,0.2999592125415802
,391,,,,0.5021498799324036
,392,,,,0.10792825371026993
,393,,,,0.31320756673812866
,394,,,,0.19498467445373535
,395,,,,0.1319594383239746
,396,,,,0.20714901387691498
,397,,,,0.2331436574459076
,398,,,,0.21329884231090546
,399,,,,0.35130399465560913
,400,,,,0.3270638585090637
,401,,,,0.3132551908493042
,402,,,,0.3327156603336334
,403,,,,0.23929868638515472
,404,,,,0.1682792454957962
,405,,,,0.49482619762420654
,406,,,,0.4879850745201111
,407,,,,0.12107616662979126
,408,,,,0.15604250133037567
,409,,,,0.11987261474132538
,410,,,,0.2519577145576477
,411,,,,0.2752005457878113
,412,,,,0.4443702697753906
,413,,,,0.3989199697971344
,414,,,,0.2065037339925766
,415,,,,0.48120003938674927
,416,,,,0.5948458909988403
,417,,,,0.3037460446357727
,418,,,,0.43171730637550354
,419,,,,0.2755567133426666
,420,,,,0.26815265417099
,421,,,,1.0269393920898438
,422,,,,0.24291004240512848
,423,,,,0.2728235721588135
,424,,,,0.2248271256685257
,425,,,,0.23431934416294098
,426,,,,0.2730311453342438
,427,,,,0.229514941573143
,428,,,,0.32996630668640137
,429,,,,0.3633913993835449
,430,,,,0.37448063492774963
,431,,,,0.9688289761543274
,432,,,,0.4563615024089813
,433,,,,0.47146397829055786
,434,,,,0.5903017520904541
,435,,,,0.42064449191093445
,436,,,,0.09615544229745865
,437,,,,0.176799476146698
,438,,,,0.21797631680965424
,439,,,,0.2717473804950714
,440,,,,0.5216562747955322
,441,,,,0.42935487627983093
,442,,,,0.24477837979793549
,443,,,,0.4401274621486664
,444,,,,0.43045562505722046
,445,,,,0.5670615434646606
,446,,,,0.23151065409183502
,447,,,,0.48746833205223083
,448,,,,0.25849130749702454
,449,,,,0.21708369255065918
,450,,,,0.3014606535434723
,451,,,,0.10791944712400436
,452,,,,0.4656546115875244
,453,,,,0.30703312158584595
,454,,,,0.27325788140296936
,455,,,,0.2573411166667938
,456,,,,0.31181201338768005
,457,,,,0.5293502807617188
,458,,,,0.3079686164855957
,459,,,,0.28908059000968933
,460,,,,0.3789513409137726
,461,,,,0.3877815306186676
,462,,,,0.2910611629486084
,463,,,,0.5739107131958008
,464,,,,0.20343826711177826
,465,,,,0.3982484042644501
,466,,,,0.2954244613647461
,467,,,,0.4862443208694458
,468,,,,0.42157235741615295
,469,,,,0.39284878969192505
,470,,,,0.23559674620628357
,471,,,,0.21407368779182434
,472,,,,0.3233826160430908
,473,,,,0.4541579782962799
,474,,,,0.648078978061676
,475,,,,0.3572354316711426
,476,,,,0.42046216130256653
,477,,,,0.24915045499801636
,478,,,,0.32878562808036804
,479,,,,0.3707643151283264
,480,,,,0.39105814695358276
,481,,,,0.35090872645378113
,482,,,,0.21377521753311157
,483,,,,0.2460685670375824
,484,,,,0.2609688341617584
,485,,,,0.5582107901573181
,486,,,,0.8820834159851074
,487,,,,0.34612908959388733
,488,,,,0.6637941002845764
,489,,,,0.2437942922115326
,490,,,,0.23266395926475525
,491,,,,0.305452823638916
,492,,,,0.5501086115837097
,493,,,,0.25760164856910706
,494,,,,0.4076877236366272
,495,,,,0.28805455565452576
,496,,,,0.7257192730903625
,497,,,,0.2875107526779175
,498,,,,0.2774939239025116
,499,,,,0.25170397758483887
,500,,,,0.3043031692504883
,501,,,,0.20136262476444244
,502,,,,0.4041621685028076
,503,,,,0.0938250944018364
,504,,,,0.33377233147621155
,505,,,,0.2638374865055084
,506,,,,0.38915932178497314
,507,,,,0.3957766592502594
,508,,,,0.3691961169242859
,509,,,,0.19360791146755219
,510,,,,0.5670987367630005
,511,,,,0.38254228234291077
,512,,,,0.5320462584495544
,513,,,,0.3011259138584137
,514,,,,0.18209657073020935
,515,,,,0.18256565928459167
,516,,,,0.2348785698413849
,517,,,,0.26216667890548706
,518,,,,0.2603394389152527
,519,,,,0.31021738052368164
,520,,,,0.21378298103809357
,521,,,,0.28093576431274414
,522,,,,0.33709999918937683
,523,,,,0.3548325300216675
,524,,,,0.23296967148780823
,525,,,,0.20369352400302887
,526,,,,0.44932445883750916
,527,,,,0.3810998797416687
,528,,,,0.3001575469970703
,529,,,,0.32908159494400024
,530,,,,0.5976219177246094
,531,,,,0.26548534631729126
,532,,,,0.3124440014362335
,533,,,,0.7169449925422668
,534,,,,0.4484715759754181
,535,,,,0.4261033535003662
,536,,,,0.347107857465744
,537,,,,0.38035014271736145
,538,,,,0.3405725061893463
,539,,,,0.3102411925792694
,540,,,,0.3379979431629181
,541,,,,0.14112472534179688
,542,,,,0.17821413278579712
,543,,,,0.1678399294614792
,544,,,,0.14999884366989136
,545,,,,0.3406547009944916
,546,,,,0.5381088852882385
,547,,,,0.34687790274620056
,548,,,,0.24503333866596222
,549,,,,0.2918483316898346
,550,,,,0.5135992169380188
,551,,,,0.14034266769886017
2,1733,,,0.3438631296157837,
2,1733,0.14647182822227478,,,
3,1749,,0.3416255712509155,,
3,1799,,0.09491641074419022,,
3,1849,,0.08606508374214172,,
3,1899,,0.08475864678621292,,
3,1949,,0.033180851489305496,,
3,1999,,0.11437088996171951,,
3,2049,,0.21241497993469238,,
3,2099,,0.19244325160980225,,
3,2149,,0.05341891571879387,,
3,2199,,0.05027516558766365,,
3,2249,,0.08911696076393127,,
3,2299,,0.09309384226799011,,
,552,,,,0.28496411442756653
,553,,,,0.6809865236282349
,554,,,,0.3659844994544983
,555,,,,0.32306233048439026
,556,,,,0.5131322145462036
,557,,,,0.4581001400947571
,558,,,,0.5183574557304382
,559,,,,0.6012014150619507
,560,,,,0.30466243624687195
,561,,,,0.40352606773376465
,562,,,,0.09348804503679276
,563,,,,0.2833387553691864
,564,,,,0.5062198042869568
,565,,,,0.3332752585411072
,566,,,,0.30242425203323364
,567,,,,0.2498142421245575
,568,,,,0.5372808575630188
,569,,,,0.40725478529930115
,570,,,,0.0476742647588253
,571,,,,0.14992569386959076
,572,,,,0.6150409579277039
,573,,,,0.5225261449813843
,574,,,,0.4345991015434265
,575,,,,0.4221912622451782
,576,,,,0.12957078218460083
,577,,,,0.2987637519836426
,578,,,,0.22381514310836792
,579,,,,0.311848521232605
,580,,,,0.3460947275161743
,581,,,,0.2698468565940857
,582,,,,0.2868840992450714
,583,,,,0.2508484721183777
,584,,,,0.17885300517082214
,585,,,,0.2413373738527298
,586,,,,0.284973680973053
,587,,,,0.21518170833587646
,588,,,,0.0830698236823082
,589,,,,0.7126376628875732
,590,,,,0.5882188677787781
,591,,,,0.17971545457839966
,592,,,,0.15119868516921997
,593,,,,0.17363981902599335
,594,,,,0.20576629042625427
,595,,,,0.21601606905460358
,596,,,,0.4827604591846466
,597,,,,0.5885032415390015
,598,,,,0.4749962389469147
,599,,,,0.4019150137901306
,600,,,,0.48834097385406494
,601,,,,0.505402684211731
,602,,,,0.4554365575313568
,603,,,,0.40786013007164
,604,,,,0.252326101064682
,605,,,,1.3514273166656494
,606,,,,0.26303377747535706
,607,,,,0.3399178981781006
,608,,,,0.15681611001491547
,609,,,,0.3112451136112213
,610,,,,0.39088505506515503
,611,,,,0.30552148818969727
,612,,,,0.35131552815437317
,613,,,,0.4651511013507843
,614,,,,0.5219281315803528
,615,,,,0.7744709253311157
,616,,,,0.45557883381843567
,617,,,,0.5471979379653931
,618,,,,0.7640824913978577
,619,,,,0.4691621959209442
,620,,,,0.1505521684885025
,621,,,,0.15120898187160492
,622,,,,0.19219359755516052
,623,,,,0.24167069792747498
,624,,,,0.6785517334938049
,625,,,,0.4114871323108673
,626,,,,0.3369158208370209
,627,,,,0.48220112919807434
,628,,,,0.4654960036277771
,629,,,,0.7365903258323669
,630,,,,0.22880369424819946
,631,,,,0.32730844616889954
,632,,,,0.2634466886520386
,633,,,,0.2160433828830719
,634,,,,0.2700062692165375
,635,,,,0.2577926218509674
,636,,,,0.4065684378147125
,637,,,,0.3911021053791046
,638,,,,0.42415109276771545
,639,,,,0.2644326388835907
,640,,,,0.4588574469089508
,641,,,,0.38259157538414
,642,,,,0.14830176532268524
,643,,,,0.2894551753997803
,644,,,,0.37696903944015503
,645,,,,0.5528155565261841
,646,,,,0.37251314520835876
,647,,,,0.5819631218910217
,648,,,,0.24212996661663055
,649,,,,0.3826455771923065
,650,,,,0.2576393485069275
,651,,,,0.7303079962730408
,652,,,,0.5764466524124146
,653,,,,0.26815229654312134
,654,,,,0.26779311895370483
,655,,,,0.26913365721702576
,656,,,,0.3916880488395691
,657,,,,0.7332319021224976
,658,,,,0.5907649397850037
,659,,,,0.4129596948623657
,660,,,,0.4865489602088928
,661,,,,0.32222893834114075
,662,,,,0.40710288286209106
,663,,,,0.3327586054801941
,664,,,,0.4151076078414917
,665,,,,0.45801281929016113
,666,,,,0.3187057673931122
,667,,,,0.22344115376472473
,668,,,,0.30002281069755554
,669,,,,0.57658851146698
,670,,,,1.1465039253234863
,671,,,,0.5791589617729187
,672,,,,0.7043539881706238
,673,,,,0.3164900839328766
,674,,,,0.2630577087402344
,675,,,,0.4751410186290741
,676,,,,0.5290643572807312
,677,,,,0.2564898431301117
,678,,,,0.3587431013584137
,679,,,,0.4270254373550415
,680,,,,0.4623021185398102
,681,,,,0.543795645236969
,682,,,,0.3256711959838867
,683,,,,0.2584569454193115
,684,,,,0.5415163636207581
,685,,,,0.2626025676727295
,686,,,,0.5202233791351318
,687,,,,0.09777843952178955
,688,,,,0.33970189094543457
,689,,,,0.3278840482234955
,690,,,,0.27907928824424744
,691,,,,0.4723745584487915
,692,,,,0.49193835258483887
,693,,,,0.18180936574935913
,694,,,,0.33770525455474854
,695,,,,0.2686203718185425
,696,,,,0.438716322183609
,697,,,,0.2896552085876465
,698,,,,0.17904655635356903
,699,,,,0.19469822943210602
,700,,,,0.34159448742866516
,701,,,,0.435068279504776
,702,,,,0.39673006534576416
,703,,,,0.38767093420028687
,704,,,,0.49436384439468384
,705,,,,0.6088669300079346
,706,,,,0.3872758746147156
,707,,,,0.33142736554145813
,708,,,,0.28587308526039124
,709,,,,0.19638492166996002
,710,,,,0.41356074810028076
,711,,,,0.33636221289634705
,712,,,,0.4397313892841339
,713,,,,0.31453147530555725
,714,,,,0.6285561323165894
,715,,,,0.39964503049850464
,716,,,,0.2182202786207199
,717,,,,0.725049614906311
,718,,,,0.38944923877716064
,719,,,,0.5018259882926941
,720,,,,0.39810439944267273
,721,,,,0.4722413420677185
,722,,,,0.259389191865921
,723,,,,0.37841638922691345
,724,,,,0.28274238109588623
,725,,,,0.16767828166484833
,726,,,,0.21864216029644012
,727,,,,0.17210076749324799
,728,,,,0.2602314352989197
,729,,,,0.395579069852829
,730,,,,0.6777355074882507
,731,,,,0.3821088671684265
,732,,,,0.3099925220012665
,733,,,,0.4471290707588196
,734,,,,0.5387109518051147
,735,,,,0.21549788117408752
3,2311,,,0.38597461581230164,
3,2311,0.09369513392448425,,,
4,2349,,0.16661959886550903,,
4,2399,,0.032619208097457886,,
4,2449,,0.06943703442811966,,
4,2499,,0.04387148842215538,,
4,2549,,0.02770143933594227,,
4,2599,,0.03201908618211746,,
4,2649,,0.0304570272564888,,
4,2699,,0.011548895388841629,,
4,2749,,0.021875357255339622,,
4,2799,,0.09852221608161926,,
4,2849,,0.03729043900966644,,
,736,,,,0.29266467690467834
,737,,,,0.5756893754005432
,738,,,,0.35796356201171875
,739,,,,0.347541868686676
,740,,,,0.48479610681533813
,741,,,,0.5102008581161499
,742,,,,0.479118674993515
,743,,,,0.6758594512939453
,744,,,,0.4549708962440491
,745,,,,0.3865096867084503
,746,,,,0.09899435192346573
,747,,,,0.30153048038482666
,748,,,,0.421702116727829
,749,,,,0.16365806758403778
,750,,,,0.4125659763813019
,751,,,,0.2008722573518753
,752,,,,0.455264687538147
,753,,,,0.5343719720840454
,754,,,,0.23331904411315918
,755,,,,0.18417224287986755
,756,,,,0.6775948405265808
,757,,,,0.4458916485309601
,758,,,,0.5712711215019226
,759,,,,0.48471078276634216
,760,,,,0.1884194165468216
,761,,,,0.24609102308750153
,762,,,,0.19852924346923828
,763,,,,0.17067132890224457
,764,,,,0.18500274419784546
,765,,,,0.2180187851190567
,766,,,,0.24041865766048431
,767,,,,0.3845394253730774
,768,,,,0.306216299533844
,769,,,,0.29293447732925415
,770,,,,0.2829972505569458
,771,,,,0.28006404638290405
,772,,,,0.14253538846969604
,773,,,,0.6761041879653931
,774,,,,0.9317609667778015
,775,,,,0.20938478410243988
,776,,,,0.08445877581834793
,777,,,,0.09363670647144318
,778,,,,0.24554729461669922
,779,,,,0.3542203903198242
,780,,,,0.4340226352214813
,781,,,,0.6636837720870972
,782,,,,0.48655083775520325
,783,,,,0.48279255628585815
,784,,,,0.7083624005317688
,785,,,,0.4079597294330597
,786,,,,0.6114881038665771
,787,,,,0.49497658014297485
,788,,,,0.31278347969055176
,789,,,,1.0387070178985596
,790,,,,0.3131100833415985
,791,,,,0.37315067648887634
,792,,,,0.2294565737247467
,793,,,,0.29919734597206116
,794,,,,0.454317569732666
,795,,,,0.39237868785858154
,796,,,,0.45392870903015137
,797,,,,0.5175555348396301
,798,,,,0.4931889474391937
,799,,,,0.7982804775238037
,800,,,,0.5211407542228699
,801,,,,0.6811921000480652
,802,,,,0.9508056640625
,803,,,,0.3601919114589691
,804,,,,0.07536028325557709
,805,,,,0.14660823345184326
,806,,,,0.29516932368278503
,807,,,,0.17402221262454987
,808,,,,0.7089295387268066
,809,,,,0.49070507287979126
,810,,,,0.36058950424194336
,811,,,,0.43046778440475464
,812,,,,0.4288059175014496
,813,,,,0.5732945203781128
,814,,,,0.38648438453674316
,815,,,,0.4423263370990753
,816,,,,0.32674288749694824
,817,,,,0.20277832448482513
,818,,,,0.38973233103752136
,819,,,,0.257222980260849
,820,,,,0.4765661060810089
,821,,,,0.1995709240436554
,822,,,,0.2909061908721924
,823,,,,0.3465189039707184
,824,,,,0.306137353181839
,825,,,,0.495790958404541
,826,,,,0.20338091254234314
,827,,,,0.37684643268585205
,828,,,,0.46492913365364075
,829,,,,0.4898589253425598
,830,,,,0.4425185024738312
,831,,,,0.6660196185112
,832,,,,0.23756475746631622
,833,,,,0.4364226758480072
,834,,,,0.3270604610443115
,835,,,,0.6728734374046326
,836,,,,0.5444008111953735
,837,,,,0.5728747248649597
,838,,,,0.3608250617980957
,839,,,,0.3383982479572296
,840,,,,0.38371914625167847
,841,,,,0.7345974445343018
,842,,,,0.5498387813568115
,843,,,,0.267233669757843
,844,,,,0.637365460395813
,845,,,,0.23856227099895477
,846,,,,0.4386371374130249
,847,,,,0.4791627526283264
,848,,,,0.4716295003890991
,849,,,,0.5708642601966858
,850,,,,0.43252208828926086
,851,,,,0.2653147280216217
,852,,,,0.3837480843067169
,853,,,,0.6606602072715759
,854,,,,1.0403796434402466
,855,,,,0.42555660009384155
,856,,,,0.5839294791221619
,857,,,,0.43346041440963745
,858,,,,0.4669094681739807
